Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude,Point
2019/10/04 05:25:00 PM,2019/10/04,17:25,2019,Friday,2019/10/05 10:54:00 AM,85477519050,854775,190748362,19050,Disorderly Conduct,Disorderly Conduct,"Phone Calls, Threatening or Annoying",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/04/02 02:44:00 PM,2020/04/02,14:44,2020,Thursday,2020/04/02 02:56:00 PM,91701804081,917018,200220117,04081,Assault,Aggravated Assault,Shooting into Inhabited Dwelling or Occupied Vehicle,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/07/02 08:00:00 PM,2019/07/02,20:00,2019,Tuesday,2019/07/03 08:25:00 PM,81859706374,818597,190482736,06374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/03/18 04:40:00 AM,2020/03/18,04:40,2020,Wednesday,2020/03/18 04:48:00 AM,91385304014,913853,200195435,04014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,AVENUE B \ CALIFORNIA AVE,Central,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/03/05 09:58:00 AM,2020/03/05,09:58,2020,Thursday,2020/03/05 09:58:00 AM,90980564020,909805,200165187,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/02/20 04:00:00 PM,2020/02/20,16:00,2020,Thursday,2020/02/20 07:54:00 PM,90499706244,904997,200129901,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/11/12 12:55:00 PM,2019/11/12,12:55,2019,Tuesday,2019/11/12 01:00:00 PM,86938406363,869384,190856426,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Central,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/09/19 12:00:00 PM,2019/09/19,12:00,2019,Thursday,2020/02/11 11:10:00 AM,90162405153,901624,200104947,05153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/11/24 05:35:00 AM,2019/11/24,05:35,2019,Sunday,2019/11/24 02:45:00 PM,87374164070,873741,190889900,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/11/10 07:55:00 PM,2019/11/10,19:55,2019,Sunday,2019/11/10 07:55:00 PM,86868664085,868686,190852048,64085,Other Miscellaneous,Other,Investigative Detention,Cite or Arrest Adult,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/01/17 06:16:00 PM,2020/01/17,18:16,2020,Friday,2020/01/17 06:16:00 PM,89265764020,892657,200042814,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/09/01 08:30:00 PM,2019/09/01,20:30,2019,Sunday,2019/09/02 05:26:00 PM,84204305153,842043,190653664,05153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/10/26 03:59:00 PM,2019/10/26,15:59,2019,Saturday,2019/10/26 04:03:00 PM,86300864015,863008,190809798,64015,Non-Criminal,Other,"Aided Case, Injured or Sick Person",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/09/01 04:04:00 PM,2019/09/01,16:04,2019,Sunday,2019/09/01 04:04:00 PM,84166565016,841665,190650284,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/08/01 12:00:00 PM,2019/08/01,12:00,2019,Thursday,2019/08/05 04:47:00 PM,83107368020,831073,190571793,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,AVENUE B \ CALIFORNIA AVE,Central,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/10/31 12:30:00 PM,2019/10/31,12:30,2019,Thursday,2019/10/31 12:30:00 PM,86486872000,864868,190823538,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/09/21 03:00:00 AM,2019/09/21,03:00,2019,Saturday,2019/09/21 11:08:00 AM,84928475000,849284,190706207,75000,Missing Person,Missing Person,Found Person,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/03/18 04:40:00 AM,2020/03/18,04:40,2020,Wednesday,2020/03/18 04:48:00 AM,91385364070,913853,200195435,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,AVENUE B \ CALIFORNIA AVE,Central,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/08/09 12:01:00 AM,2019/08/09,00:01,2019,Friday,2019/08/09 01:43:00 PM,83258106372,832581,190583760,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,AVENUE B \ CALIFORNIA AVE,Central,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/10/04 08:05:00 AM,2019/10/04,08:05,2019,Friday,2019/10/04 04:55:00 PM,85444615161,854446,190746407,15161,Offences Against The Family And Children,Other,Violation of Restraining Order,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/12/11 12:00:00 PM,2019/12/11,12:00,2019,Wednesday,2019/12/12 07:30:00 PM,88018464070,880184,190935860,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/11/15 02:30:00 PM,2019/11/15,14:30,2019,Friday,2019/11/18 07:35:00 AM,87141705171,871417,190871797,05171,Burglary,Burglary - Other,"Burglary, Other Bldg. Under Constr., Forcible Entry",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/12/11 08:45:00 AM,2019/12/11,08:45,2019,Wednesday,2019/12/11 09:00:00 AM,87962928160,879629,190931432,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/09/29 10:00:00 PM,2019/09/29,22:00,2019,Sunday,2019/09/29 11:00:00 PM,85253975000,852539,190729566,75000,Missing Person,Missing Person,Found Person,Unfounded,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/07/28 07:20:00 PM,2019/07/28,19:20,2019,Sunday,2019/07/28 08:05:00 PM,82791006244,827910,190549405,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/10/14 01:50:00 PM,2019/10/14,13:50,2019,Monday,2019/10/14 01:53:00 PM,85848251040,858482,190774276,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/10/30 05:30:00 PM,2019/10/30,17:30,2019,Wednesday,2019/10/30 06:40:00 PM,86455806244,864558,190821899,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/10/27 04:45:00 AM,2019/10/27,04:45,2019,Sunday,2019/10/27 05:50:00 AM,86312675000,863126,190810820,75000,Missing Person,Missing Person,Found Person,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/11/20 01:52:00 AM,2019/11/20,01:52,2019,Wednesday,2019/11/20 02:02:00 AM,87202505051,872025,190877319,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/11/24 06:00:00 PM,2019/11/24,18:00,2019,Sunday,2019/11/24 06:21:00 PM,87378306244,873783,190890377,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/01/09 03:30:00 PM,2019/01/09,15:30,2019,Wednesday,2019/01/18 03:30:00 PM,84439126063,844391,180911977,26063,Other Miscellaneous,Other,"Dissuading Witness, Victim",Cite or Arrest Adult,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/02/20 08:00:00 AM,2019/02/20,08:00,2019,Wednesday,2019/02/21 02:15:00 AM,77223975000,772239,190129295,75000,Missing Person,Missing Person,Found Person,Unfounded,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/11/07 04:30:00 PM,2019/11/07,16:30,2019,Thursday,2019/11/07 06:50:00 PM,86755906244,867559,190844302,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/12/17 09:33:00 PM,2019/12/17,21:33,2019,Tuesday,2019/12/17 09:33:00 PM,88206665010,882066,190948590,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/01/01 12:39:00 AM,2019/01/01,00:39,2019,Tuesday,2019/01/01 12:39:00 AM,75436019024,754360,190000134,19024,Disorderly Conduct,Disorderly Conduct,"Disturbing The Peace, Fighting",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/12/19 10:30:00 AM,2019/12/19,10:30,2019,Thursday,2019/12/19 10:53:00 PM,88273707020,882737,190953674,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/02/07 03:51:00 PM,2020/02/07,15:51,2020,Friday,2020/02/07 03:53:00 PM,90029168020,900291,200095675,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/12/03 01:38:00 PM,2018/12/03,13:38,2018,Monday,2019/01/18 10:52:00 AM,76059604013,760596,180911977,04013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/05/07 05:40:00 AM,2020/05/07,05:40,2020,Thursday,2020/05/07 06:05:00 AM,92522305153,925223,200281034,05153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/03/05 12:00:00 PM,2019/03/05,12:00,2019,Tuesday,2019/03/11 11:16:00 AM,77859164070,778591,190175969,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/06/20 02:48:00 PM,2019/06/20,14:48,2019,Thursday,2019/06/20 07:44:00 PM,81382772000,813827,190447279,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/03/14 03:00:00 PM,2019/03/14,15:00,2019,Thursday,2019/03/14 03:00:00 PM,77974806243,779748,190184211,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/07/28 10:00:00 PM,2019/07/28,22:00,2019,Sunday,2019/07/28 11:10:00 PM,82797564020,827975,190549790,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/02/09 05:10:00 PM,2019/02/09,17:10,2019,Saturday,2019/02/09 07:30:00 PM,76835072000,768350,190100568,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2020/03/26 06:20:00 PM,2020/03/26,18:20,2020,Thursday,2020/03/26 06:20:00 PM,91571104134,915711,200209644,04134,Assault,Simple Assault,Battery,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/06/20 06:20:00 AM,2019/06/20,06:20,2019,Thursday,2019/06/22 10:48:00 AM,81441168020,814411,190451010,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/12/03 01:38:00 PM,2018/12/03,13:38,2018,Monday,2018/12/03 01:40:00 PM,74425204024,744252,180911977,04024,Assault,Aggravated Assault,"Assault, Att. Homicide, W/ Force",Cite or Arrest Adult,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/11/09 04:15:00 PM,2018/11/09,16:15,2018,Friday,2018/11/14 06:40:00 PM,73760826063,737608,180865932,26063,Other Miscellaneous,Other,"Dissuading Witness, Victim",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/12/03 01:38:00 PM,2018/12/03,13:38,2018,Monday,2018/12/03 01:40:00 PM,74416203014,744162,180911977,03014,Robbery,Robbery - Street,"Robbery, Street or Public Place, W/ Force",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/09/18 07:30:00 PM,2018/09/18,19:30,2018,Tuesday,2018/09/18 07:56:00 PM,71615106244,716151,180708815,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/06/08 08:00:00 PM,2019/06/08,20:00,2019,Saturday,2019/06/08 08:15:00 PM,80968965010,809689,190413189,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/04/27 07:45:00 PM,2019/04/27,19:45,2019,Saturday,2019/04/27 08:31:00 PM,79513606242,795136,190300649,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/04/20 07:00:00 AM,2019/04/20,07:00,2019,Saturday,2019/04/20 07:11:00 AM,79248264020,792482,190280568,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/12/28 01:00:00 PM,2018/12/28,13:00,2018,Friday,2019/03/17 10:10:00 PM,78068871013,780688,190192731,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/12/10 04:00:00 PM,2018/12/10,16:00,2018,Monday,2018/12/17 05:49:00 PM,74913675000,749136,180929356,75000,Missing Person,Missing Person,Found Person,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/12/03 01:30:00 PM,2018/12/03,13:30,2018,Monday,2018/12/17 06:00:00 PM,74915204013,749152,180911977,04013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2018/11/21 09:00:00 PM,2018/11/21,21:00,2018,Wednesday,2018/11/21 09:10:00 PM,74009403074,740094,180883655,03074,Robbery,Robbery - Other,"Robbery, W/ Force",Open or Active,AVENUE B \ CALIFORNIA AVE,Central,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/01/29 01:00:00 PM,2019/01/29,13:00,2019,Tuesday,2019/01/29 04:52:00 PM,76458268020,764582,190072810,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/06/08 08:00:00 PM,2019/06/08,20:00,2019,Saturday,2019/06/08 08:15:00 PM,80968965015,809689,190413189,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
2019/06/04 03:30:00 PM,2019/06/04,15:30,2019,Tuesday,2019/06/05 03:44:00 PM,80850575000,808505,190404649,75000,Missing Person,Missing Person,Found Person,Open or Active,AVENUE B \ CALIFORNIA AVE,Southern,Treasure Island,37.817823897791946,-122.3712458991155,POINT (-122.3712458991155 37.817823897791946)
